2019-06-02 08:03:20 INFO  Car - Speed:   0.0; Angle:   EAST; Position:   1,1; Parcels:      0; Health: 300.0; Health Usage: 300.0; Fuel: 300.0; Tile: START
2019-06-02 08:03:39 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 29,13; Parcels:      2; Health: 266.3; Health Usage: 346.25; Fuel: 152.0; Tile: ROAD
2019-06-02 08:03:39 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 29,12; Parcels:      2; Health: 266.3; Health Usage: 346.25; Fuel: 151.0; Tile: ROAD
2019-06-02 08:03:39 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 29,11; Parcels:      2; Health: 266.3; Health Usage: 346.25; Fuel: 150.0; Tile: ROAD
2019-06-02 08:03:39 INFO  Car - Speed:   1.0; Angle:  NORTH; Position: 29,10; Parcels:      2; Health: 266.3; Health Usage: 346.25; Fuel: 149.0; Tile: ROAD
2019-06-02 08:03:39 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  29,9; Parcels:      2; Health: 266.3; Health Usage: 346.25; Fuel: 148.0; Tile: ROAD
2019-06-02 08:03:39 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  29,8; Parcels:      2; Health: 266.3; Health Usage: 346.25; Fuel: 147.0; Tile: ROAD
2019-06-02 08:03:40 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  29,7; Parcels:      2; Health: 266.3; Health Usage: 346.25; Fuel: 146.0; Tile: ROAD
2019-06-02 08:03:40 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  29,6; Parcels:      2; Health: 266.3; Health Usage: 346.25; Fuel: 145.0; Tile: ROAD
2019-06-02 08:03:40 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  30,6; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 144.0; Tile: ROAD
2019-06-02 08:03:40 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  30,5; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 143.0; Tile: ROAD
2019-06-02 08:03:40 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  31,5; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 142.0; Tile: ROAD
2019-06-02 08:03:40 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  32,5; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 141.0; Tile: ROAD
2019-06-02 08:03:40 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  33,5; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 140.0; Tile: ROAD
2019-06-02 08:03:40 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  34,5; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 139.0; Tile: ROAD
2019-06-02 08:03:41 INFO  Car - Speed:   1.0; Angle:   WEST; Position:  35,5; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 138.0; Tile: ROAD
2019-06-02 08:03:41 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  35,4; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 137.0; Tile: ROAD
2019-06-02 08:03:41 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  35,3; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 136.0; Tile: ROAD
2019-06-02 08:03:41 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  35,2; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 135.0; Tile: ROAD
2019-06-02 08:03:41 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  35,1; Parcels:      2; Health: 271.3; Health Usage: 351.25; Fuel: 134.0; Tile: FINISH
